ext_id,coordinates,tags
node/4253186358,43.8040582 25.9218918,addr:city:Русе;addr:street:бул.България;amenity:fuel;fuel:diesel:yes;name:Приста Транс Петрол;name:en:Prista Trans Petrol;operator:Prista Trans Petrol
node/4253995490,43.0971978 25.6626078,addr:housenumber:24;addr:postcode:5029;addr:street:Свети Никола;internet_access:wlan;name:Елена;name:en:Elena;phone:+359 62 650 101;tourism:hotel;website:http://www.hotelelena.info/
node/4258144989,42.9563194 22.7828185,tourism:picnic_site
node/4258642189,42.0096759 23.075161,internet_access:wlan;name:West;tourism:motel
node/4259188294,44.0012662 22.8722116,addr:housenumber:64;addr:street:бул. Панония;internet_access:wlan;name:Еос;name:ro:Еоs;tourism:hotel
node/4260774822,43.8051143 25.9209562,amenity:fuel;brand:Петрол;brand:en:Petrol;brand:wikidata:Q24315;name:Петрол;name:en:Petrol
node/4263262093,41.6239638 25.3777595,highway:bus_stop
node/4264650394,42.0928139 25.623342,contact:email:rkr@abv.bg;name:Спа комплекс Райски кът;phone:+359878200506;tourism:motel;website:rayskikat.com
node/4264650700,42.0449861 25.5784865,"addr:city:Димитровград;addr:place:Парк ""Въпцаров"";addr:postcode:6400;air_conditioning:yes;check_date:2023-02-26;email:reservationafrodita@gmail.com;internet_access:wlan;internet_access:fee:no;name:Afrodita;name:bg:Афродита;opening_hours:24/7;operator:Боян-Христо Бойчев ЕТ;payment:cash:yes;payment:credit_cards:yes;payment:debit_cards:yes;phone:+359 87 884 3159;reservation:recommended;smoking:outdoor;stars:3;tourism:hotel;website:https://hotelafrodita.bg;wheelchair:yes"
node/4267849190,42.1857976 27.1838203,name:Вили Буково;phone:+359 87 763 8460;tourism:hotel;website:https://villagebukovo.com/
node/4269416759,43.7050022 24.8977474,historic:monument
node/4269930895,43.7054422 24.8943129,historic:memorial;memorial:war_memorial;name:Битката при Никопол 1396;name:en:Battle of Nikopol 1396
node/4272684690,43.094152 24.151382,amenity:fuel;brand:Петрол;brand:en:Petrol;brand:wikidata:Q24315;name:Петрол;name:bg:Петрол;name:en:Petrol;wheelchair:yes
node/4272684989,43.10656 24.148936,bench:yes;bin:no;bus:yes;highway:bus_stop;public_transport:platform;shelter:yes
node/4273064961,42.6590385 27.7244466,amenity:fountain
node/4279015691,44.11451 27.265363,addr:housenumber:25 б;addr:street:ул.Добруджа;amenity:place_of_worship;building:kingdom_hall;denomination:jehovahs_witness;name:Зала на Царството на Свидетелите на Йехова;name:bg:Зала на Царството на Свидетелите на Йехова;opening_hours:Su 10:00-11:45; Th 18:30-20:15;religion:christian;website:https://www.jw.org/
node/4279918090,43.290705 28.032323,tourism:picnic_site
node/4281548490,41.6582898 24.6990744,addr:city:Пампорово;addr:postcode:4870;internet_access:wlan;internet_access:fee:no;name:Орловец;operator:Пампорово АД;phone:+359 309 59 000;smoking:no;stars:5;tourism:hotel;website:http://www.hotelorlovetz.com/
node/4282058998,42.4336025 25.9423606,"name:ОЗК ""Съгласие"";tourism:viewpoint;wheelchair:no"
node/4282426470,41.6406737 25.3729479,highway:bus_stop
node/4283992898,42.6524444 27.6942917,"addr:city:Несебър;addr:housenumber:35;addr:postcode:8230;addr:street:Аурелия;description:Къща за гости ""Синята къща"" е разположена на самия бряг между античния Несебър и хилядолетното селище Равда, в центъра на живописния тих залив на нос Акротирия. Всяка стая разполага с климатик, телевизор с кабелна телевизия, WI-FI, санитарен възел.;name:Къща за гости Синята къща;tourism:hotel"
node/4286425427,44.1179919 27.270905,amenity:school;name:Vapcarov
node/4286425514,44.1063315 27.2757368,amenity:fuel;name:INS
node/4286425515,44.0982196 27.276125,amenity:fuel;brand:Петрол;brand:en:Petrol;brand:wikidata:Q24315;name:Петрол;name:en:Petrol
node/4286427716,44.1175431 27.2733459,amenity:fuel;brand:Петрол;brand:en:Petrol;brand:wikidata:Q24315;name:Петрол;name:bg:Петрол;name:en:Petrol
node/4286429917,44.1217076 27.2741871,amenity:fuel;name:Samoleta
node/4287460290,41.7670599 23.4228463,name:Байкушева мура;tourism:attraction
node/4287482592,41.7830995 23.4385787,description:ru:Остатки отеля;tourism:alpine_hut
node/4287792376,44.1101652 27.2708938,archaeological_site:tomb;historic:archaeological_site;name:Римска гробница;name:en:Roman Tomb (Silistra);wikidata:Q22330126;wikipedia:en:Roman Tomb (Silistra)
node/4289421097,42.4311303 25.9410976,name:Овцеферма Радев;tourism:viewpoint;wheelchair:no
node/4289854189,42.4328375 25.9414682,"name:ф-ма ""Ваяна"";tourism:viewpoint;wheelchair:yes"
node/4290250990,42.4930195 26.013037,"addr:postcode:8900;internet_access:wlan;name:Хотел ""Яница"";tourism:hotel;wheelchair:no"
node/4290844539,42.916393 24.2487292,name:Опасния зъб;tourism:viewpoint
node/4292788050,42.8327006 27.8811885,highway:bus_stop
node/4293083190,42.6954804 27.7053477,name:Hotel Jasmine;tourism:hotel
node/4294181428,42.6345437 24.9722946,tourism:picnic_site
node/4294181455,42.6360789 24.9759826,name:Св. Кирик;tourism:camp_site
node/4295064810,42.8339458 27.8814796,name:Obzor Beach Resort;phone:+359 52 648 888;stars:4;tourism:hotel;website:obzorbeachresort.com;wheelchair:yes
node/4295595391,43.1747364 27.4456407,name:Западния вход на крепостта Овеч;name:en:West Entrance Ovech Fortress;tourism:attraction
node/4295595392,43.2449067 27.7076868,description:en:bus to varna;highway:bus_stop
node/4296719886,42.7690857 23.4049004,highway:bus_stop;int_name:Selo Negovan;name:Село Негован;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1555
node/4298640346,43.2618636 28.029563,name:Темида;name:en:Temida;tourism:hotel
node/4300588106,43.7017022 24.8946952,internet_access:yes;name:Gold;phone:+359 88 469 9948;tourism:hotel;website:https://hotelgoldnikopol.wordpress.com/
node/4300591477,43.7783611 23.7272227,name:Hotel Zora;tourism:hotel
node/4301698796,43.2613623 28.0244348,addr:housenumber:9000;addr:street:Ален Мак;internet_access:wlan;name:AquaView Boutigue hotel;phone:+359 89 993 2334;tourism:hotel
node/4305679714,42.5238365 23.8359964,name:Вилата;tourism:viewpoint
node/4306207991,42.4128514 27.6906127,name:Nelly;tourism:camp_site
node/4306532991,43.5557195 25.8176244,highway:bus_stop;name:кафешка
node/4306722180,42.6539357 24.7567118,historic:monument;name:Паметник Иван Вазов;name:en:Ivan Vazov monument
node/4307324762,42.1695679 27.8473528,addr:city:Царево;addr:housenumber:43;addr:postcode:8260;addr:street:Хан Аспарух;amenity:bank;atm:yes;drive_through:no;name:ДСК Царево;opening_hours:08:00-17:00;phone:+359 590 54 164
node/4307731891,42.557235 26.6853585,"amenity:fuel;brand:Лукойл;brand:bg:Лукойл;brand:en:Lukoil;brand:wikidata:Q329347;description:km 288, север;name:Лукойл;name:bg:Лукойл;name:en:Lukoil;operator:Лукойл България ЕООД;ref:Б017"
node/4308077310,42.6435688 23.3737334,amenity:fuel;brand:Петрол;brand:en:Petrol;brand:wikidata:Q24315;name:Петрол;name:bg:Петрол;name:en:Petrol;self_service:yes
node/4308345589,42.8769831 27.8963144,addr:housenumber:22;addr:street:ул. Братя Господинови;name:Lycky season;tourism:hotel
node/4308527043,41.6531935 24.7593038,"addr:city:Соколовци;addr:postcode:4751;description:Вила Петлето се намира на 1100 метра надморска височина в село Соколовци (на главния път между Пловдив и Смолян), на 2 километра от село Момчиловци. Подходяща е за отдих, ловен излет, риболов, забавление с близки и приятели, весело прекарване на празници,;internet_access:wlan;name:Вила Петлето;rooms:3;smoking:separated;stars:2;tourism:hotel"
node/4309443793,41.9695402 24.1351426,amenity:restaurant;internet_access:wlan;name:комплекс св. Георги;name:en:Komplex Sveti Georgi;phone:+359 89 682 5448;tourism:hotel;website:http://www.svetigeorgi.info
node/4310400359,42.5689339 27.6111093,addr:city:Поморие;addr:housenumber:28А;addr:postcode:8200;addr:street:Мусала;internet_access:yes;name:Семеен хотел Родос Хаус;tourism:hotel
node/4311288578,43.408064 23.2249889,amenity:townhall;check_date:2023-05-06;name:Община Монтана;townhall:type:municipality
node/4311288579,43.4078892 23.2255088,amenity:townhall;name:Областна администрация Монтана;townhall:type:province
node/4311513390,42.5013404 27.4806354,bench:yes;bin:no;highway:bus_stop;lit:no;name:Пантеона;name:en:The Panteon (4);operator:Бургасбус;shelter:no
node/4311543289,42.5097178 27.4773149,highway:bus_stop;name:Лазур бл. 119;name:en:Lazur-119 (4);operator:Бургасбус
node/4311543589,42.5102092 27.4767082,highway:bus_stop;name:Музикален колеж;name:en:Tourism college (4);operator:Бургасбус
node/4311674289,42.6907928 27.7036213,internet_access:wlan;name:Blue Summer;opening_hours:24/7;tourism:hotel
node/4311685749,43.846109 26.0855389,highway:bus_stop
node/4312425108,43.5401697 27.8810985,public_transport:stop_position
node/4315499927,41.9424733 24.8502506,amenity:fountain
node/4316208288,42.6595935 24.0557838,name:Комплекс Мутафчиев;tourism:hotel
node/4316765995,42.652966 24.0483088,name:Спортно туристическа атракция;tourism:attraction
node/4316817889,43.6448667 28.5700924,addr:housenumber:0;name:loc de cort;tourism:camp_site
node/4317195334,42.4365251 25.0269773,archaeological_site:megalith;historic:archaeological_site;historic:civilization:thracian;megalith_type:dolmen;name:Плочата;wikidata:Q25478516;wikipedia:bg:Долмен Плочата
node/4317213118,42.4094482 25.0808103,historic:monument
node/4317216045,42.472583 25.1752616,"historic:monument;inscription:Паметник за загиналите партизани от Първа средногорска бригада "" Христо Ботев"". На това място след продължилото почти денонощие сражение с полицията и редовна войска през зимата на 1944 г. смъртта си намират 15 души. Сред тях са и невръстните Гита и Георг;name:Паметник за загиналите партизани от Първа средногорска бригада "" Христо Ботев""."
node/4318422078,42.963082 27.8781542,highway:bus_stop
node/4319122161,42.6092469 23.2853373,tourism:viewpoint
node/4319936535,42.6129208 27.4928395,highway:bus_stop
node/4320085765,43.805071 26.0960953,bench:yes;bus:yes;highway:bus_stop;public_transport:platform;shelter:yes
node/4321161066,42.4370014 27.6919999,amenity:place_of_worship;denomination:orthodox;name:Манастир Св Иван Предтеча руини;name:en:Monastery St John the Baptist - ruins;religion:christian
node/4321699106,43.3461099 28.0628265,addr:street:Дунав;internet_access:wlan;name:Амиров;opening_hours:24/7;operator:Светлана Амирова;tourism:hotel
node/4323719991,42.9693677 25.8957845,name:Боаза;tourism:hotel
node/4324124392,43.2794978 28.0411741,name:bona vita spa hotel;tourism:hotel
node/4325286947,41.9428735 24.8530213,amenity:place_of_worship;building:chapel;denomination:orthodox;name:св тодор;religion:christian
node/4325562889,42.017138 23.0998245,name:az;tourism:hotel
node/4326963144,43.5576442 27.8455057,attraction:animal;name:Елен и сърни;tourism:attraction
node/4326963145,43.5561145 27.8455808,attraction:animal;name:Зубър;tourism:attraction
node/4326963147,43.5563963 27.8463049,attraction:animal;name:Кон на Пражевалски;tourism:attraction
node/4327064193,42.5146392 27.4529593,"bus:yes;highway:bus_stop;name:Славейков, бл.9;name:en:Slaveykov bl.9;network:Градски транспорт Бургас;operator:Бургасбус;public_transport:platform"
node/4327204768,42.6877418 23.3537213,addr:city:София;addr:housenumber:14;addr:postcode:1111;addr:street:Голаш;amenity:events_venue;name:Приказка без край;phone:+359 87 839 9988;website:https://prikazka.net/
